contrast,dissimilarity,homogeneity,ASM,energy,correlation,gabor_mean_0,gabor_std_0,gabor_mean_1,gabor_std_1,gabor_mean_2,gabor_std_2,gabor_mean_3,gabor_std_3,gabor_mean_4,gabor_std_4,gabor_mean_5,gabor_std_5,gabor_mean_6,gabor_std_6,gabor_mean_7,gabor_std_7,gabor_mean_8,gabor_std_8,gabor_mean_9,gabor_std_9,gabor_mean_10,gabor_std_10,gabor_mean_11,gabor_std_11,gabor_mean_12,gabor_std_12,gabor_mean_13,gabor_std_13,gabor_mean_14,gabor_std_14,gabor_mean_15,gabor_std_15,label
1396.9365234375,5.4781824448529415,0.9785172619654061,0.5032854195839374,0.7094219056527256,0.9548369463999116,108.35345458984375,123.90399025181421,94.38667297363281,113.87071515227163,19.349349975585938,57.67033970905698,14.768402099609375,46.881891551844845,115.15278625488281,125.09553594949023,6.2733612060546875,27.87891575536914,120.15963745117188,123.82019998009511,18.594375610351562,51.46915264321511,106.13201904296875,124.2440126244443,94.47274780273438,114.927072593389,21.961273193359375,63.82284581128645,17.802276611328125,54.50954051378595,114.21260070800781,125.03213032090777,6.2483367919921875,27.974827846160437,119.43711853027344,123.88569115291094,18.330490112304688,51.16179721175788,healthy_guava
1641.259765625,6.436312806372549,0.974759945781303,0.48872836705875927,0.6990865382375808,0.9481344605475542,115.4598388671875,124.96790178066654,101.21197509765625,115.51381883016376,25.215347290039062,66.07038106877387,20.20916748046875,56.72845785929687,124.29386901855469,125.50825123059379,7.4291229248046875,30.61661256516799,128.69859313964844,123.53551496429438,22.361083984375,56.100451335838144,116.64971923828125,124.77915408770428,101.232421875,114.98808172082745,24.43359375,64.1757265639033,19.867401123046875,55.34815231254636,125.22970581054688,125.39448446216292,7.7727508544921875,30.890297644457405,130.9542236328125,123.24424700332582,23.926589965820312,58.44046066200865,healthy_guava
1105.6923828125,4.3360485600490195,0.982996149496932,0.4865367204494294,0.6975180146721995,0.9657692111976465,124.5782470703125,125.8290848694199,110.45834350585938,116.49754299980066,15.836395263671875,50.58070011346983,12.805328369140625,42.72284721889848,128.6060791015625,126.15962114801447,4.781982421875,23.711221607146406,133.8908233642578,124.38585334640425,16.031646728515625,45.46926954920312,122.20733642578125,126.26778056794917,110.62266540527344,117.69527048756763,18.497238159179688,58.25581212989182,14.975982666015625,49.393666151960616,129.81185913085938,125.97207914884818,4.977996826171875,23.78109737839063,136.85922241210938,123.64793963451312,16.18072509765625,45.506575139418544,healthy_guava
1542.4267578125,6.0487323835784315,0.9762798456338618,0.4950825708227471,0.7036173288810932,0.9507613327304488,111.80551147460938,124.49871390719473,97.92036437988281,114.98393557799682,21.927337646484375,61.949894498976626,18.704437255859375,55.367095858434624,120.23077392578125,125.35925192696448,6.904052734375,29.375480143701488,124.49290466308594,123.960150480611,19.781646728515625,53.21478960852237,111.7060546875,124.57062273581994,97.99528503417969,114.96667472245522,22.65472412109375,63.684966193670306,18.005889892578125,53.791688407005346,119.72154235839844,125.33747823664602,6.90203857421875,29.348154883449915,124.98918151855469,123.87002429255747,19.693405151367188,52.92240502681662,healthy_guava
1214.4912109375,4.762710631127451,0.9813229906354766,0.4918335810977903,0.7013059696347416,0.9618683614691973,116.49636840820312,125.41230044935402,103.79823303222656,116.23685707764537,18.766448974609375,56.23281981397553,14.664321899414062,46.92781699153197,123.50740051269531,125.75435176839585,5.5869140625,26.2448582836067,131.70875549316406,123.60663242360039,18.214767456054688,49.2460254514714,117.03475952148438,125.28795767805838,103.8465576171875,116.00489816409525,17.2958984375,53.03523895780946,14.1876220703125,45.504086656595135,123.93672180175781,125.68937314225909,5.6808929443359375,26.000902457830108,132.13304138183594,123.54209614969326,18.293899536132812,49.583473830410284,healthy_guava
1693.740234375,6.642118566176471,0.9739528767819795,0.4791070625459116,0.6921667896022736,0.9474396887233987,147.18556213378906,124.33036335258933,131.48963928222656,116.58414226583565,28.25982666015625,69.56581475753812,22.697891235351562,59.771915971570515,157.6591033935547,121.95278711446947,7.11541748046875,28.460233278525546,160.2411346435547,119.41714467606674,23.663040161132812,55.2672765884965,150.5930633544922,122.85347415087848,131.3091278076172,114.9261451330382,23.947189331054688,61.24063950893973,19.013458251953125,51.63482293690048,158.041015625,121.7941865576594,7.2507171630859375,28.67785814039021,162.6433868408203,117.96830405246428,23.239212036132812,54.33671858612935,healthy_guava
1279.87890625,5.019132965686275,0.9803174283171348,0.4833855501100721,0.6952554370328566,0.960424312652419,143.8172149658203,125.00632121578388,129.27171325683594,116.9216674070087,19.546417236328125,58.10636761368394,16.439468383789062,50.78332475795836,151.79258728027344,123.44536216796128,5.9444732666015625,26.08037144701173,158.0531768798828,119.54541529618612,19.287994384765625,49.51039467441534,144.9323272705078,124.52957824558692,129.25096130371094,116.40234535184156,19.265045166015625,56.323784366696664,15.2908935546875,47.3583836716026,150.5618896484375,123.86007098365361,5.82598876953125,26.42514047170029,155.71505737304688,120.73182133734157,18.627609252929688,48.86396572172942,healthy_guava
1385.9423828125,5.435068167892157,0.9786863349612078,0.49718935285988775,0.7051134815760774,0.9557740707647234,111.15470886230469,124.63801226129308,98.15892028808594,115.26501922023463,19.852737426757812,59.240839095487594,16.432952880859375,50.97737717784097,118.197265625,125.43379415028194,6.06787109375,27.62066094597952,121.67408752441406,124.44166956235152,17.728286743164062,49.91575370243774,110.96405029296875,124.78092162354821,98.21871948242188,115.34258061107522,20.27392578125,60.169950053752366,16.43572998046875,51.35986421398944,118.78390502929688,125.39181023479856,6.1735992431640625,27.366288691296635,125.54798889160156,123.80544061460797,18.405014038085938,50.84252323668928,healthy_guava
1788.0625,7.012009803921568,0.9725023452157597,0.4748755182601657,0.6891047543861358,0.9448260953744514,129.0462188720703,125.61280822825638,113.72930908203125,116.84059369007333,30.76605224609375,72.54614758170477,24.46417236328125,61.953493934695764,140.1895294189453,124.67688309322831,7.9443206787109375,30.41382264199821,144.65306091308594,121.52793586014369,26.112060546875,58.820025461697085,131.43453979492188,124.88446193437089,113.56718444824219,115.62694084802625,28.084915161132812,66.781254163886,21.952774047851562,56.55895793948696,139.48062133789062,124.89799019906718,7.9378814697265625,30.361493437317133,143.00180053710938,122.42901284603798,25.094894409179688,57.48481043688143,healthy_guava
1386.71484375,5.438097426470588,0.9786744556984898,0.481412748318586,0.6938343499909048,0.9571552727556171,143.26405334472656,125.00585457217753,128.53257751464844,117.01377686121678,21.205535888671875,60.454674687090204,17.789993286132812,53.41263451394408,151.2578125,123.58824248454997,6.1770172119140625,26.64006065640248,156.11367797851562,120.41253495844997,19.556915283203125,49.86461616682706,144.98403930664062,124.30154604238739,128.57327270507812,116.21201129654048,19.82794189453125,56.93976232566882,16.636398315429688,50.2955669437273,152.26637268066406,123.24127518804274,6.3946380615234375,27.220414499274458,156.55996704101562,120.22883570897795,20.194961547851562,51.00076801638835,healthy_guava
1388.435546875,5.444845281862745,0.9786479939274291,0.49966287955720545,0.7068653650133419,0.9554621660617095,109.33444213867188,124.41982912565446,97.02268981933594,115.1681306718676,21.048446655273438,60.679550097345974,16.972946166992188,51.43121084871066,117.33248901367188,125.15435739686022,6.3671875,28.121387571825892,123.5853271484375,123.69964110403868,18.839370727539062,51.21741622938791,110.21185302734375,124.40538398355429,96.95721435546875,114.69514234671642,20.677841186523438,58.98789068332784,16.78106689453125,50.558114746624305,117.76254272460938,125.10660643784534,6.4240875244140625,28.262235799799566,125.71595764160156,123.44717881057944,19.798110961914062,52.49144243611818,healthy_guava
1128.630859375,4.42600337009804,0.9826433909609232,0.49039663417221074,0.7002798730694373,0.964763114774568,148.91366577148438,124.45642586749602,134.724853515625,116.62828738428526,17.627700805664062,56.199559805555566,14.110504150390625,47.33437854097263,155.90261840820312,122.84365240027044,5.24945068359375,24.09089930122184,160.70318603515625,119.71053996420305,16.325180053710938,44.93355742927608,150.08445739746094,123.86701131385202,134.65127563476562,116.09099326495931,16.252639770507812,52.48397147132821,13.02685546875,44.169082145796935,155.060546875,123.16526136168723,5.2266693115234375,24.774743191363623,158.56112670898438,120.64527000937427,16.3314208984375,45.64908255451514,healthy_guava
1018.5283203125,3.994228707107843,0.9843365988940962,0.4863447976080154,0.6973823158578614,0.9685625212383564,140.32614135742188,125.67629762565076,127.35261535644531,117.57633670331599,16.069107055664062,53.51402826286729,13.688674926757812,46.94140267994849,146.6564178466797,124.4949083971182,5.07598876953125,24.620241764944694,152.6817169189453,121.7972498348804,16.806396484375,46.4717694893966,141.330322265625,125.29062730321397,127.34831237792969,117.05969841522135,15.752059936523438,51.59631115375515,13.078262329101562,44.686483747546724,145.80078125,124.80323667730671,5.0206146240234375,24.79724086968529,151.3546905517578,122.36126227996458,16.035385131835938,45.29235155187352,healthy_guava
1317.8203125,5.167922794117647,0.979733947767047,0.5026995476473467,0.7090092710790774,0.9575502850604297,106.78434753417969,124.4743000259041,95.69624328613281,115.45430760829554,20.494033813476562,61.52592674369272,17.159576416015625,53.56478654748115,114.5699462890625,125.11985753706232,5.704620361328125,26.50250694104378,117.76470947265625,124.1560866548863,16.9122314453125,48.70871354236624,109.21989440917969,124.16540951983804,95.48512268066406,114.12310886346997,18.17919921875,55.19045276238058,15.288345336914062,47.586991191121825,115.72416687011719,125.04808210769949,5.9463348388671875,26.733148492589642,123.516357421875,123.6164759191315,18.29132080078125,50.10887500835697,healthy_guava
1660.9873046875,6.513675704656863,0.974456566532041,0.47613854246760245,0.6900217929508199,0.9488081129483865,131.563232421875,125.16475750657753,115.03445434570312,116.24717556068842,23.634552001953125,62.72156181420443,19.73529052734375,55.421300377964236,138.79244995117188,125.15723648908461,7.463623046875,30.490774110666194,140.32127380371094,123.39285007456827,21.9635009765625,55.14580016403284,130.1269073486328,125.71130403731468,115.04005432128906,117.00080322625084,26.000534057617188,67.78592880443419,20.175827026367188,56.058463089470074,139.8755645751953,124.95409827556371,7.6106414794921875,30.15110255479319,143.5801544189453,122.49418040555277,23.310272216796875,57.34026792007188,healthy_guava
1290.8984375,5.06234681372549,0.9801479648525205,0.4807218146428254,0.6933348072735204,0.9602829092342118,138.66635131835938,125.03947035759245,122.37019348144531,116.37494124207267,16.1220703125,51.72322656901733,13.042724609375,43.700526639980666,143.19131469726562,125.15942185530965,5.3828582763671875,25.456854339173198,145.6668243408203,123.11843418391527,16.736724853515625,47.160906635305906,135.1593475341797,126.20766610523135,122.5274658203125,117.99248497270075,19.029464721679688,59.65988656182171,16.294921875,53.586413570324275,143.98391723632812,124.96338117486762,5.453887939453125,25.110360248174587,146.50515747070312,122.80804564227343,17.032257080078125,47.25371553996942,healthy_guava
1298.1435546875,5.090759037990196,0.980036546078684,0.4828441467055409,0.69486464332842,0.9598818524493093,142.49957275390625,125.3343859952477,128.94606018066406,117.26216399598917,20.569351196289062,61.37530589585693,16.929901123046875,53.37634789734483,151.006103515625,123.56085951468152,5.36993408203125,24.52335515567472,154.3785858154297,121.4146899909871,17.074874877929688,45.39544630512969,145.0137481689453,124.21694381382058,128.82833862304688,116.12927099018364,18.865707397460938,56.689504379391806,15.375381469726562,47.80279119162597,150.94454956054688,123.59304964424962,5.4111785888671875,24.331821158992074,155.60401916503906,120.94164444644281,17.451934814453125,46.665420576479704,healthy_guava
1456.3310546875,5.711102175245099,0.9776038653048396,0.4783174734850068,0.6916003425332071,0.9551894534129427,139.2064666748047,124.85389357279415,122.50045776367188,116.29710119715266,22.335174560546875,60.34972154802471,17.530532836914062,50.06003184870277,145.69041442871094,124.46859294927806,6.8013763427734375,28.50776205694388,149.84291076660156,121.87802553876409,22.058425903320312,54.11455751073611,137.28549194335938,125.52531672877025,122.55415344238281,117.18785272143747,24.8896484375,65.61254531384948,19.119491577148438,54.97666481365979,146.51316833496094,124.20419226285085,7.0661163330078125,29.143742638064722,152.4822235107422,120.82970616029627,22.97491455078125,55.89322738968193,healthy_guava
1309.830078125,5.136588541666667,0.9798568252987266,0.4969476111024608,0.7049406898644649,0.958326927250025,157.4143524169922,122.5324687207839,142.11207580566406,115.24412801703755,18.330123901367188,56.161797542413986,15.425552368164062,48.70168390985658,165.9896240234375,119.84416831333957,6.1445770263671875,26.578461177842474,170.3699188232422,116.07869123516134,19.29498291015625,49.590424744033534,159.1636962890625,121.59562529839855,142.0944366455078,114.45043675727891,17.727981567382812,54.216764998701876,13.7801513671875,44.99408537602186,164.87876892089844,120.35210766337526,6.030548095703125,26.589191794423648,169.287109375,116.76599284384281,18.830215454101562,48.42613932537782,healthy_guava
1118.4248046875,4.38597962622549,0.9828003444055069,0.4832161364699051,0.6951338188050157,0.9655923019389856,131.38287353515625,126.23960370984601,118.94667053222656,117.81454484542586,19.615463256835938,58.19458256962685,16.117874145507812,50.31593156336412,139.17498779296875,125.28793773024637,5.04150390625,23.460948267021845,147.960693359375,121.56274983569168,17.560577392578125,46.13795740054334,134.03106689453125,125.31290065469156,118.97659301757812,116.5398968071291,16.77386474609375,50.42676766387697,14.460952758789062,44.63449244957226,139.3939208984375,125.20294283361261,5.025177001953125,22.933715993125453,149.33746337890625,121.21653859444865,17.233001708984375,44.98271797864797,healthy_guava
1604.353515625,6.291582414215686,0.9753275072182666,0.47968863510092047,0.6925889344719142,0.9502814506286407,127.31355285644531,125.00616255575477,109.97587585449219,115.3861840914363,24.217453002929688,61.7216927301394,19.33038330078125,50.91363041620356,134.42059326171875,125.29218322089918,7.497467041015625,29.371755238513582,140.236328125,122.32309862160287,24.2777099609375,57.070525281771864,123.59165954589844,125.9467477679846,110.04216003417969,117.18743571038767,27.574356079101562,68.96390857378307,22.15777587890625,58.94192525129016,133.673828125,125.45634812264878,7.2443389892578125,28.8346654800437,137.62310791015625,123.13446564764526,23.33172607421875,55.46564695809157,healthy_guava
2262.4970703125,8.872537530637254,0.9652062702563206,0.466696569008129,0.683140511863545,0.9303768291295692,135.15301513671875,124.97662901417546,117.54655456542969,116.50657065281709,33.88133239746094,76.35592449333289,26.982589721679688,65.1618387814619,146.59230041503906,123.90322370759905,10.092758178710938,35.562284418247174,145.65310668945312,122.18907221351768,28.064804077148438,63.20746612113197,137.61285400390625,124.3857084382319,117.32843017578125,115.30496148959803,31.509658813476562,72.26922751641013,25.087371826171875,61.28456226867268,147.66148376464844,123.63668814381712,10.264785766601562,35.48423055200609,146.74000549316406,121.92920062274632,29.6142578125,65.02848431683505,healthy_guava
1165.3173828125,4.569872089460784,0.9820792085809906,0.4933770081450542,0.7024049282522803,0.9633565147807279,153.3739471435547,123.33529891154929,137.5972137451172,115.69415469500296,18.085586547851562,54.907905871680576,14.926620483398438,47.3255840828352,159.14878845214844,122.09834029259558,5.608673095703125,25.60076205496604,164.4932098388672,118.1983973217523,18.672393798828125,48.77807095319817,152.82762145996094,123.53079418185757,137.68643188476562,115.92379086942879,17.831710815429688,54.99035989216376,14.562454223632812,47.03816530199454,158.96253967285156,122.10494777610982,5.662567138671875,25.725471742774992,164.7765655517578,118.06040489874222,18.906234741210938,49.07936065973789,healthy_guava
1509.994140625,5.921545649509804,0.9767786094696737,0.4803990708078799,0.6931035614285024,0.9532707825181045,145.73765563964844,124.35959588976358,129.83079528808594,116.40385160916318,24.950531005859375,66.03236354240512,19.528121948242188,55.554274704254695,153.4024658203125,122.95277903661218,6.9667510986328125,29.188047494761555,157.95819091796875,119.9393430276609,21.734161376953125,54.21800569096759,145.86790466308594,124.26642900381442,129.8512420654297,116.30603178321388,23.190155029296875,62.52022234954942,18.654510498046875,53.94224701456737,154.17787170410156,122.6827433040247,6.9739837646484375,28.55635111922329,159.1845703125,119.03000701311385,22.162567138671875,54.38936255314216,healthy_guava
1013.32421875,3.973820465686275,0.9844166299826224,0.5009289814350624,0.7077606608286016,0.9677868509609342,156.80792236328125,122.69101593073968,141.19435119628906,115.14371483653642,13.82757568359375,48.15285054345776,11.824020385742188,42.49258240127878,160.8756561279297,121.95316239350369,4.8298492431640625,23.636763502668487,164.07115173339844,119.21305285803477,15.850387573242188,44.52915189173217,155.2912139892578,123.3871757076271,141.2447967529297,115.81207362439199,14.733779907226562,51.393818289564344,11.527374267578125,42.81036877582042,161.3321990966797,121.76721788378687,4.94232177734375,23.91182596083421,165.46116638183594,118.61202466764782,16.59661865234375,45.64744775841803,healthy_guava
1388.4501953125,5.444902726715686,0.9786477686569603,0.5075025531299064,0.712389428407174,0.9547183678028838,105.21343994140625,123.72755813726448,92.83038330078125,114.13992640079483,20.061355590820312,58.24027603770032,15.841049194335938,48.51904791314659,113.01351928710938,124.74251826121979,6.0469207763671875,26.78958558340879,120.80247497558594,123.10162757761688,18.326416015625,49.92326682035526,105.52632141113281,123.66566806441504,92.75518798828125,113.96728007491721,20.859466552734375,59.64696780162697,16.503646850585938,49.96548569633245,113.00942993164062,124.74681586732133,5.9118194580078125,26.143930803702258,120.41778564453125,123.07741306497529,18.195098876953125,49.23574165185582,healthy_guava
1122.9189453125,4.403603707107843,0.9827312314256988,0.4835747218269696,0.6953921963116148,0.9654253077553291,137.97842407226562,125.78168256741165,124.26068115234375,117.39603363324197,16.164459228515625,54.18477375898645,13.79302978515625,47.82276663160414,144.56602478027344,124.98160987223574,4.99951171875,23.779539986685577,148.31134033203125,122.76851645924496,16.135574340820312,45.743586260033936,138.38980102539062,125.57983619893143,124.22572326660156,117.08546677049766,15.1685791015625,51.60375000362014,12.520431518554688,44.37306344843844,144.0439453125,125.09536739450174,4.8638153076171875,23.669291819535914,147.70611572265625,122.91800541966151,15.473831176757812,44.28687833637161,healthy_guava
1171.8046875,4.5953124999999995,0.9819794437994034,0.4883266802262713,0.698800827460877,0.9635205266279474,148.70518493652344,124.02907017709735,133.3431396484375,116.15174329309664,17.443756103515625,54.64417406039961,13.810089111328125,45.231808603437,155.10699462890625,122.75378994833778,5.6938934326171875,25.31267909494649,160.98036193847656,119.79116194931841,18.859512329101562,49.48692527181175,147.89321899414062,124.35333331580756,133.4718017578125,116.52485004602156,18.961715698242188,57.88227880128106,15.076156616210938,48.708278060911425,154.573974609375,123.04301354128816,5.5261993408203125,25.26255109181981,159.45309448242188,120.31120356269591,17.896041870117188,47.994936156710565,healthy_guava
1685.4619140625,6.609654564950981,0.9740801846328777,0.4775727878015843,0.6910609550769244,0.9478646849798482,127.28280639648438,125.55167741198056,111.75880432128906,116.48886136485795,23.338363647460938,62.68732058025239,19.699066162109375,54.80195987605601,135.89439392089844,125.41381235790635,7.3433837890625,29.70114522227746,140.25173950195312,122.77244401851662,21.567138671875,53.81350981255547,127.80088806152344,125.39743597571918,111.77394104003906,116.35303667424543,24.390609741210938,64.33216037281954,20.538131713867188,56.44488709680297,137.03134155273438,125.15339206662856,7.5796051025390625,30.098852106601534,141.1931915283203,122.30507244792177,22.448623657226562,55.103612096103184,healthy_guava
1149.091796875,4.506242340686274,0.9823287331701935,0.48388428171520886,0.6956151108035207,0.964570283883821,140.20115661621094,125.56550567370365,126.36427307128906,117.32907208291363,17.979583740234375,55.91147192041358,13.980117797851562,47.03996737976802,146.98997497558594,124.52900476905509,5.4444122314453125,25.20298256973058,152.27293395996094,121.4568005928517,17.994857788085938,48.355258001227476,141.23245239257812,125.13514513288484,126.3172607421875,116.83283998387456,16.744491577148438,52.821764759113655,13.601425170898438,45.12066846468848,146.8354949951172,124.67106693576189,5.3441314697265625,24.914883118370266,151.689208984375,121.69864492977494,17.084320068359375,46.20328914399632,healthy_guava
1446.13671875,5.671124387254903,0.9777606385330484,0.48022939962600675,0.6929790480400634,0.9553442286964259,126.01753234863281,126.13927832457533,113.53616333007812,117.60458292775837,25.42041015625,67.09916714003579,20.080978393554688,56.404759876826645,136.01699829101562,125.18200159980933,6.168365478515625,26.311195832050643,144.07479858398438,122.35191215248375,19.667877197265625,48.75955106869285,130.34152221679688,124.81108307469557,113.42420959472656,115.58197438691619,21.375228881835938,58.08923128514382,17.514739990234375,48.47238722216898,137.00863647460938,124.9884255573759,6.256744384765625,26.178085206237526,144.79290771484375,122.05543605248872,20.113189697265625,50.09018909975749,healthy_guava
